customer_id,feature,shap_value,absolute_shap_value,impact_direction,rank
1728-CXQBE,Contract_One year,-0.050586363000322265,0.050586363000322265,REDUCES RISK,4
1728-CXQBE,gender_Male,-0.035780996309222796,0.035780996309222796,REDUCES RISK,5
7041-TXQJH,MonthlyCharges,0.6104221359703972,0.6104221359703972,INCREASES RISK,1
7041-TXQJH,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,2
7041-TXQJH,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,3
7041-TXQJH,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,4
7041-TXQJH,MultipleLines_No,0.10728533609447315,0.10728533609447315,INCREASES RISK,5
7041-TXQJH,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,1
7041-TXQJH,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,2
7041-TXQJH,tenure,-0.16242342636677537,0.16242342636677537,REDUCES RISK,3
7041-TXQJH,tenure_group_Established,-0.12572371027615398,0.12572371027615398,REDUCES RISK,4
7041-TXQJH,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
5014-GSOUQ,MonthlyCharges,1.0515179396137873,1.0515179396137873,INCREASES RISK,1
5014-GSOUQ,tenure,0.804862487480026,0.804862487480026,INCREASES RISK,2
5014-GSOUQ,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,3
5014-GSOUQ,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
5014-GSOUQ,auto_payment_flag,0.09005663483036085,0.09005663483036085,INCREASES RISK,5
5014-GSOUQ,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,1
5014-GSOUQ,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,2
5014-GSOUQ,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,3
5014-GSOUQ,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,4
5014-GSOUQ,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,5
5724-BIDBU,MonthlyCharges,0.28041712731867563,0.28041712731867563,INCREASES RISK,1
5724-BIDBU,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,2
5724-BIDBU,Contract_One year,0.20234545200128906,0.20234545200128906,INCREASES RISK,3
5724-BIDBU,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
5724-BIDBU,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
5724-BIDBU,tenure,-0.646066383290176,0.646066383290176,REDUCES RISK,1
5724-BIDBU,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
5724-BIDBU,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,3
5724-BIDBU,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,4
5724-BIDBU,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,5
0481-SUMCB,streaming_services_count,0.4606621419451381,0.4606621419451381,INCREASES RISK,1
0481-SUMCB,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
0481-SUMCB,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,3
0481-SUMCB,Contract_One year,0.20234545200128906,0.20234545200128906,INCREASES RISK,4
0481-SUMCB,SeniorCitizen,0.1375047171640954,0.1375047171640954,INCREASES RISK,5
0481-SUMCB,MonthlyCharges,-0.7390042855460484,0.7390042855460484,REDUCES RISK,1
0481-SUMCB,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
0481-SUMCB,tenure,-0.4848520643157091,0.4848520643157091,REDUCES RISK,3
0481-SUMCB,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,4
0481-SUMCB,tenure_group_Established,-0.12572371027615398,0.12572371027615398,REDUCES RISK,5
1769-GRUIK,tenure,0.6033445887619423,0.6033445887619423,INCREASES RISK,1
1769-GRUIK,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
1769-GRUIK,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
1769-GRUIK,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
1769-GRUIK,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
1769-GRUIK,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,1
1769-GRUIK,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,2
1769-GRUIK,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
1769-GRUIK,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,4
1769-GRUIK,MultipleLines_No,-0.10728533609447315,0.10728533609447315,REDUCES RISK,5
5240-IJOQT,tenure,1.2885054444034265,1.2885054444034265,INCREASES RISK,1
5240-IJOQT,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
5240-IJOQT,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
5240-IJOQT,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
5240-IJOQT,SeniorCitizen,0.1375047171640954,0.1375047171640954,INCREASES RISK,5
5240-IJOQT,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,1
5240-IJOQT,MonthlyCharges,-0.14107441838500825,0.14107441838500825,REDUCES RISK,2
5240-IJOQT,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
5240-IJOQT,TotalCharges,-0.12883621868640724,0.12883621868640724,REDUCES RISK,4
5240-IJOQT,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
8819-WFGGJ,streaming_services_count,0.4606621419451381,0.4606621419451381,INCREASES RISK,1
8819-WFGGJ,MonthlyCharges,0.3076452633460454,0.3076452633460454,INCREASES RISK,2
8819-WFGGJ,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,3
8819-WFGGJ,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
8819-WFGGJ,MultipleLines_No,0.10728533609447315,0.10728533609447315,INCREASES RISK,5
8819-WFGGJ,tenure,-1.4118343984188937,1.4118343984188937,REDUCES RISK,1
8819-WFGGJ,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
8819-WFGGJ,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,3
8819-WFGGJ,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,4
8819-WFGGJ,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,5
7427-AUFPY,MonthlyCharges,1.0580526922603561,1.0580526922603561,INCREASES RISK,1
7427-AUFPY,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,2
7427-AUFPY,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,3
7427-AUFPY,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
7427-AUFPY,Dependents_Yes,0.06432678231416514,0.06432678231416514,INCREASES RISK,5
7427-AUFPY,tenure,-0.8475842820082596,0.8475842820082596,REDUCES RISK,1
7427-AUFPY,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
7427-AUFPY,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,3
7427-AUFPY,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,4
7427-AUFPY,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,5
2811-POVEX,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,1
2811-POVEX,tenure,0.40182669004385874,0.40182669004385874,INCREASES RISK,2
2811-POVEX,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
2811-POVEX,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
2811-POVEX,SeniorCitizen,0.1375047171640954,0.1375047171640954,INCREASES RISK,5
2811-POVEX,MonthlyCharges,-0.44058391468607566,0.44058391468607566,REDUCES RISK,1
2811-POVEX,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,2
2811-POVEX,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
2811-POVEX,Dependents_Yes,-0.11946402429773526,0.11946402429773526,REDUCES RISK,4
2811-POVEX,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
1092-GANHU,tenure,0.6436481685055591,0.6436481685055591,INCREASES RISK,1
1092-GANHU,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
1092-GANHU,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
1092-GANHU,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
1092-GANHU,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
1092-GANHU,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,1
1092-GANHU,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,2
1092-GANHU,MonthlyCharges,-0.18355031058770518,0.18355031058770518,REDUCES RISK,3
1092-GANHU,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,4
1092-GANHU,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
7898-PDWQE,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,1
7898-PDWQE,TotalCharges,0.1809352213091105,0.1809352213091105,INCREASES RISK,2
7898-PDWQE,MultipleLines_No,0.10728533609447315,0.10728533609447315,INCREASES RISK,3
7898-PDWQE,support_services_count,0.10442286147840812,0.10442286147840812,INCREASES RISK,4
7898-PDWQE,MultipleLines_Yes,0.10429679669751288,0.10429679669751288,INCREASES RISK,5
7898-PDWQE,tenure,-1.5327451376497436,1.5327451376497436,REDUCES RISK,1
7898-PDWQE,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
7898-PDWQE,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,3
7898-PDWQE,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,4
7898-PDWQE,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,5
9972-EWRJS,MonthlyCharges,1.0667656957891145,1.0667656957891145,INCREASES RISK,1
9972-EWRJS,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,2
9972-EWRJS,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,3
9972-EWRJS,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
9972-EWRJS,PaperlessBilling_No,0.09291260283402387,0.09291260283402387,INCREASES RISK,5
9972-EWRJS,tenure,-1.3715308186752768,1.3715308186752768,REDUCES RISK,1
9972-EWRJS,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
9972-EWRJS,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,3
9972-EWRJS,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,4
9972-EWRJS,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,5
9314-IJWSQ,tenure,0.7645589077364091,0.7645589077364091,INCREASES RISK,1
9314-IJWSQ,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
9314-IJWSQ,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
9314-IJWSQ,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
9314-IJWSQ,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
9314-IJWSQ,MonthlyCharges,-0.36107775748615584,0.36107775748615584,REDUCES RISK,1
9314-IJWSQ,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,2
9314-IJWSQ,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
9314-IJWSQ,Dependents_Yes,-0.11946402429773526,0.11946402429773526,REDUCES RISK,4
9314-IJWSQ,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
0661-XEYAN,tenure,1.2885054444034265,1.2885054444034265,INCREASES RISK,1
0661-XEYAN,MonthlyCharges,0.924090263005697,0.924090263005697,INCREASES RISK,2
0661-XEYAN,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
0661-XEYAN,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
0661-XEYAN,SeniorCitizen,0.1375047171640954,0.1375047171640954,INCREASES RISK,5
0661-XEYAN,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,1
0661-XEYAN,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,2
0661-XEYAN,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,3
0661-XEYAN,PaymentMethod_Mailed check,-0.16025808271263095,0.16025808271263095,REDUCES RISK,4
0661-XEYAN,average_monthly_spend,-0.14932895352668077,0.14932895352668077,REDUCES RISK,5
5799-JRCZO,MonthlyCharges,1.0613200685836406,1.0613200685836406,INCREASES RISK,1
5799-JRCZO,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,2
5799-JRCZO,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,3
5799-JRCZO,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
5799-JRCZO,OnlineSecurity_Yes,0.044977309294371444,0.044977309294371444,INCREASES RISK,5
5799-JRCZO,tenure,-1.21031649970081,1.21031649970081,REDUCES RISK,1
5799-JRCZO,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
5799-JRCZO,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,3
5799-JRCZO,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,4
5799-JRCZO,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,5
1921-KYSAY,Contract_One year,0.20234545200128906,0.20234545200128906,INCREASES RISK,1
1921-KYSAY,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,2
1921-KYSAY,PaymentMethod_Electronic check,0.10817510381440369,0.10817510381440369,INCREASES RISK,3
1921-KYSAY,MultipleLines_No,0.10728533609447315,0.10728533609447315,INCREASES RISK,4
1921-KYSAY,OnlineSecurity_No,0.10585680741454297,0.10585680741454297,INCREASES RISK,5
1921-KYSAY,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,1
1921-KYSAY,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,2
1921-KYSAY,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,3
1921-KYSAY,tenure,-0.32363774534124223,0.32363774534124223,REDUCES RISK,4
1921-KYSAY,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,5
6198-RTPMF,tenure,0.6436481685055591,0.6436481685055591,INCREASES RISK,1
6198-RTPMF,streaming_services_count,0.4606621419451381,0.4606621419451381,INCREASES RISK,2
6198-RTPMF,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,3
6198-RTPMF,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,4
6198-RTPMF,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,5
6198-RTPMF,MonthlyCharges,-0.5309813262969432,0.5309813262969432,REDUCES RISK,1
6198-RTPMF,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,2
6198-RTPMF,PaperlessBilling_No,-0.15820253996063524,0.15820253996063524,REDUCES RISK,3
6198-RTPMF,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,4
6198-RTPMF,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
2924-KHUVI,streaming_services_count,0.4606621419451381,0.4606621419451381,INCREASES RISK,1
2924-KHUVI,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
2924-KHUVI,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,3
2924-KHUVI,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,4
2924-KHUVI,Contract_One year,0.20234545200128906,0.20234545200128906,INCREASES RISK,5
2924-KHUVI,tenure,-0.928191441495493,0.928191441495493,REDUCES RISK,1
2924-KHUVI,MonthlyCharges,-0.7041522714310148,0.7041522714310148,REDUCES RISK,2
2924-KHUVI,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,3
2924-KHUVI,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,4
2924-KHUVI,OnlineSecurity_No,-0.09387301789591544,0.09387301789591544,REDUCES RISK,5
1925-GMVBW,tenure,1.1272911254289597,1.1272911254289597,INCREASES RISK,1
1925-GMVBW,MonthlyCharges,1.03844843432065,1.03844843432065,INCREASES RISK,2
1925-GMVBW,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
1925-GMVBW,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
1925-GMVBW,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,5
1925-GMVBW,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,1
1925-GMVBW,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,2
1925-GMVBW,InternetService_No,-0.19686847967288912,0.19686847967288912,REDUCES RISK,3
1925-GMVBW,OnlineSecurity_No internet service,-0.19686847967288912,0.19686847967288912,REDUCES RISK,4
1925-GMVBW,TechSupport_No internet service,-0.19686847967288912,0.19686847967288912,REDUCES RISK,5
7881-EVUAD,tenure,1.2482018646598099,1.2482018646598099,INCREASES RISK,1
7881-EVUAD,MonthlyCharges,0.5581441147978472,0.5581441147978472,INCREASES RISK,2
7881-EVUAD,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
7881-EVUAD,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
7881-EVUAD,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
7881-EVUAD,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,1
7881-EVUAD,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,2
7881-EVUAD,TotalCharges,-0.12896226567700242,0.12896226567700242,REDUCES RISK,3
7881-EVUAD,average_monthly_spend,-0.11264463245245884,0.11264463245245884,REDUCES RISK,4
7881-EVUAD,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
6184-DYUOB,tenure,1.2078982849161932,1.2078982849161932,INCREASES RISK,1
6184-DYUOB,MonthlyCharges,1.0591418177014509,1.0591418177014509,INCREASES RISK,2
6184-DYUOB,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
6184-DYUOB,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
6184-DYUOB,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,5
6184-DYUOB,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,1
6184-DYUOB,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,2
6184-DYUOB,InternetService_No,-0.19686847967288912,0.19686847967288912,REDUCES RISK,3
6184-DYUOB,OnlineBackup_No internet service,-0.19686847967288912,0.19686847967288912,REDUCES RISK,4
6184-DYUOB,OnlineSecurity_No internet service,-0.19686847967288912,0.19686847967288912,REDUCES RISK,5
9207-ZPANB,Contract_One year,0.20234545200128906,0.20234545200128906,INCREASES RISK,1
9207-ZPANB,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,2
9207-ZPANB,PaymentMethod_Electronic check,0.10817510381440369,0.10817510381440369,INCREASES RISK,3
9207-ZPANB,MultipleLines_No,0.10728533609447315,0.10728533609447315,INCREASES RISK,4
9207-ZPANB,support_services_count,0.10442286147840812,0.10442286147840812,INCREASES RISK,5
9207-ZPANB,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,1
9207-ZPANB,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,2
9207-ZPANB,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,3
9207-ZPANB,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,4
9207-ZPANB,tenure,-0.16242342636677537,0.16242342636677537,REDUCES RISK,5
5766-XQXMQ,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,1
5766-XQXMQ,tenure,0.16000521158215839,0.16000521158215839,INCREASES RISK,2
5766-XQXMQ,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,3
5766-XQXMQ,PaperlessBilling_No,0.09291260283402387,0.09291260283402387,INCREASES RISK,4
5766-XQXMQ,TechSupport_No,0.07071668939023013,0.07071668939023013,INCREASES RISK,5
5766-XQXMQ,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,1
5766-XQXMQ,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,2
5766-XQXMQ,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
5766-XQXMQ,tenure_group_Established,-0.12572371027615398,0.12572371027615398,REDUCES RISK,4
5766-XQXMQ,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
9327-QSDED,tenure,1.0063803861981095,1.0063803861981095,INCREASES RISK,1
9327-QSDED,MonthlyCharges,0.5374507314170464,0.5374507314170464,INCREASES RISK,2
9327-QSDED,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
9327-QSDED,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
9327-QSDED,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
9327-QSDED,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,1
9327-QSDED,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,2
9327-QSDED,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,3
9327-QSDED,PaymentMethod_Mailed check,-0.16025808271263095,0.16025808271263095,REDUCES RISK,4
9327-QSDED,PaperlessBilling_No,-0.15820253996063524,0.15820253996063524,REDUCES RISK,5
1656-DRSMG,streaming_services_count,0.4606621419451381,0.4606621419451381,INCREASES RISK,1
1656-DRSMG,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,2
1656-DRSMG,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
1656-DRSMG,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
1656-DRSMG,TotalCharges,0.25085293896185956,0.25085293896185956,INCREASES RISK,5
1656-DRSMG,tenure,-1.21031649970081,1.21031649970081,REDUCES RISK,1
1656-DRSMG,MonthlyCharges,-0.9067296034746458,0.9067296034746458,REDUCES RISK,2
1656-DRSMG,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
1656-DRSMG,TechSupport_No,-0.08643150925472573,0.08643150925472573,REDUCES RISK,4
1656-DRSMG,auto_payment_flag,-0.08312920138187155,0.08312920138187155,REDUCES RISK,5
3012-VFFMN,tenure,1.0466839659417264,1.0466839659417264,INCREASES RISK,1
3012-VFFMN,MonthlyCharges,1.0362701834384604,1.0362701834384604,INCREASES RISK,2
3012-VFFMN,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,3
3012-VFFMN,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,4
3012-VFFMN,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,5
3012-VFFMN,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,1
3012-VFFMN,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,2
3012-VFFMN,InternetService_No,-0.19686847967288912,0.19686847967288912,REDUCES RISK,3
3012-VFFMN,OnlineSecurity_No internet service,-0.19686847967288912,0.19686847967288912,REDUCES RISK,4
3012-VFFMN,StreamingTV_No internet service,-0.19686847967288912,0.19686847967288912,REDUCES RISK,5
2984-AFWNC,tenure,1.2078982849161932,1.2078982849161932,INCREASES RISK,1
2984-AFWNC,streaming_services_count,0.4606621419451381,0.4606621419451381,INCREASES RISK,2
2984-AFWNC,InternetService_Fiber optic,0.4516741416100614,0.4516741416100614,INCREASES RISK,3
2984-AFWNC,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,4
2984-AFWNC,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,5
2984-AFWNC,MonthlyCharges,-0.5919723509982516,0.5919723509982516,REDUCES RISK,1
2984-AFWNC,PaperlessBilling_No,-0.15820253996063524,0.15820253996063524,REDUCES RISK,2
2984-AFWNC,high_monthly_charge_flag,-0.13929227226753785,0.13929227226753785,REDUCES RISK,3
2984-AFWNC,TotalCharges,-0.11686449473183519,0.11686449473183519,REDUCES RISK,4
2984-AFWNC,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,5
0640-YJTPY,MonthlyCharges,1.0286463053507968,1.0286463053507968,INCREASES RISK,1
0640-YJTPY,InternetService_DSL,0.29135657489622657,0.29135657489622657,INCREASES RISK,2
0640-YJTPY,tenure_group_Loyal,0.22843325203764478,0.22843325203764478,INCREASES RISK,3
0640-YJTPY,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
0640-YJTPY,gender_Female,0.05012774297283141,0.05012774297283141,INCREASES RISK,5
0640-YJTPY,tenure,-1.5730487173933605,1.5730487173933605,REDUCES RISK,1
0640-YJTPY,long_term_contract_flag,-0.48597338898376286,0.48597338898376286,REDUCES RISK,2
0640-YJTPY,Contract_Two year,-0.4087743962834406,0.4087743962834406,REDUCES RISK,3
0640-YJTPY,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,4
0640-YJTPY,streaming_services_count,-0.33358293037406556,0.33358293037406556,REDUCES RISK,5
8096-LOIST,tenure,0.5630410090183257,0.5630410090183257,INCREASES RISK,1
8096-LOIST,long_term_contract_flag,0.38183623420152796,0.38183623420152796,INCREASES RISK,2
8096-LOIST,MonthlyCharges,0.2619019948200642,0.2619019948200642,INCREASES RISK,3
8096-LOIST,high_monthly_charge_flag,0.18464324463371298,0.18464324463371298,INCREASES RISK,4
8096-LOIST,Contract_Two year,0.1290866514579286,0.1290866514579286,INCREASES RISK,5
8096-LOIST,InternetService_DSL,-0.43703486234433986,0.43703486234433986,REDUCES RISK,1
8096-LOIST,InternetService_Fiber optic,-0.3548868255507625,0.3548868255507625,REDUCES RISK,2
8096-LOIST,tenure_group_Growing,-0.3338051692445052,0.3338051692445052,REDUCES RISK,3
8096-LOIST,tenure_group_Loyal,-0.11251190025734745,0.11251190025734745,REDUCES RISK,4
8096-LOIST,MultipleLines_No,-0.10728533609447315,0.10728533609447315,REDUCES RISK,5
